#Aliyah Localization
####Religion Localization
#Jewish Religions
OMMAN-RAV;Omman-Rav;
OMMAN-RAV_desc;Omman-Rav is the grandmaster of the order.;

##Landed Titles
d_nazarene;Nagid of Nazarene;;;;;;;;;;;;;x
d_nazarene_adj;Nagid of Nazarene;;;;;;;;;;;;;x
d_ebionite;Nagid of Ebionite;;;;;;;;;;;;;x
d_ebionite_adj;Nagid of Ebionite;;;;;;;;;;;;;x
k_nagid_jerusalem;Nagid of Jerusalem;;;;;;;;;;;;;x
k_nagid_jerusalem_adj;Nagid of Jerusalem;;;;;;;;;;;;;x

#Events
#Beginning of Israel Game (Event Troops and Dynasty Traits)																			10000-10099
#Creation of Israel Associated Events
EVTNAME_Aliyah_10063;Exilarch Period Ends;;;;;;;;;;;;;x
EVTDESC_Aliyah_10063;The time of the Exilarch has ended with the creation of the Kingdom of Israel by the Jews.;;;;;;;;;;;;;x
EVTOPTA_Aliyah_10063;Blessed be Yahweh and may his light shine forever.;;;;;;;;;;;;;x
EVTTOOLTIP_Aliyah_10068;The Kingdom of Israel is reborn.;Le royaume d'Israël renaît.;Das Königreich Israel ist neu geboren.;;Renace el Reino de Israel.;;;;;;;;;x
EVTNAME_Aliyah_10068;The Promised Land;La Terre promise;Das Gelobte Land;;La Tierra Prometida;;;;;;;;;x
EVTDESC_Aliyah_10068;With Jerusalem and the Promised Land under Jewish control, the time is ripe for the creation of a new United Monarchy named Israel - like the great kingdom of ancient times under David and Solomon.\n\nThe long-suffering Jewish people are finally in control of their own destiny again. No longer shall the Holy Land be torn asunder by warring Christian and Muslim lords. May this new kingdom usher in an era of peace and prosperity for the region!;Maintenant que Jérusalem et la Terre promise sont sous contrôl juif, il est temps de recréer une monarchie unie, Israël, semblable au grand royaume des temps anciens qui brilla sous le règne du légendaire roi David, son fondateur, et Salomon, fils de David et bâtisseur du Premier Temple.\n\nLe peuple juif, qui a tant souffert, reprend enfin sa destinée en main. La Terre Promise ne sera plus jamais déchirée par les luttes ces belliqueux chrétiens et musulmans. Que ce nouveau royaume annonce, c'est une ère de paix et de prospérité pour la région !;Mit Jerusalem und dem Gelobten Land unter jüdischer Herrschaft ist die Zeit reif für die Schaffung einer neuen Vereinigten Monarchie namens Israel - wie das große Königreich der Antike unter Salomo und David. \n\nNach der langen Leidenszeit der Vertreibung ist das jüdische Volk endlich wieder Herr seines Schicksals. Nie wieder soll das Heilige Land zerrissen werden durch die Kriege christlicher und muslimischer Herrscher. Möge das neue Königreich der Region eine Ära von Frieden und Wohlstand bescheren!;;Con Jerusalén y la Tierra Prometida bajo control judío, es el momento oportuno para crear una nueva monarquía unida llamada Israel, como el gran reino de la antigüedad gobernado por David y Salomón.\n\nEl pueblo judío, que tanto ha sufrido, controlará por fin su propio destino de nuevo. La Tierra Santa ya no será nunca más despedazada por los señores de la guerra cristianos y musulmanes. ¡Que este nuevo reino traiga una era de paz y prosperidad a la región!;;;;;;;;;x
EVTOPTA_Aliyah_10068;Long live Israel!;Longue vie à Israël !;Lang lebe Israel!;;¡Viva Israel!;;;;;;;;;x


#Jewish Coming of Age Events																										10100-10199
EVTNAME_Aliyah_10100;Bar Mitzvah;;;;;;;;;;;;;x
EVTDESC_Aliyah_10100;I have become responsible for my own actions and sins. No longer will I hide behind my parents for my irresponsibilities or sins. My parents should be proud of who I have become.;;;;;;;;;;;;;x
EVTOPTA_Aliyah_10100;I am a man!;;;;;;;;;;;;;x
EVTNAME_Aliyah_10101;Bar Mitzvah;;;;;;;;;;;;;x
EVTDESC_Aliyah_10101;My son is growing up fast. Today, he is now accountable for his own actions. I'm no longer held responsible for his sins and failures before the community and Yahweh.;;;;;;;;;;;;;x
EVTOPTA_Aliyah_10101;He is a man now!;;;;;;;;;;;;;x
EVTNAME_Aliyah_10102;;Bat Mitzvah;;;;;;;;;;;;;x
EVTDESC_Aliyah_10102;I have become responsible for my own actions and sins. No longer will I hide behind my parents for my irresponsibilities or sins. My parents should be proud of who I have become.;;;;;;;;;;;;;x
EVTOPTA_Aliyah_10102;I am a woman!;;;;;;;;;;;;;x
EVTNAME_Aliyah_10103;Bat Mitzvah;;;;;;;;;;;;;x
EVTDESC_Aliyah_10103;My daughter is growing up fast. Today, she is now accountable for her own actions. I'm no longer held responsible for her sins and failures before the community and Yahweh.;;;;;;;;;;;;;x
EVTOPTA_Aliyah_10103;She is a woman now!;;;;;;;;;;;;;x

#Expulsion and Welcome Back Events																									10200-10299
#Muslims
expel_muslims;Expel Muslims;;;;;;;;;;;;;x
expel_muslims_desc;All Muslims will be expelled from the realm and will not return for many years.;;;;;;;;;;;;;x
muslims_are_expelled;All Muslims are expelled from the realm.;;;;;;;;;;;;;x
expelled_muslims;Expelled Muslims;;;;;;;;;;;;;x
expelled_muslims_timer;Expelled Muslims Timer;;;;;;;;;;;;;x
welcome_muslims;Welcome Muslims;;;;;;;;;;;;;x
welcome_muslims_desc;Muslims will be welcomed back into the realm with open arms, enjoying the same rights and liberties as your other citizens.;;;;;;;;;;;;;x
muslims_are_welcome;Muslims are welcomed back into the realm.;;;;;;;;;;;;;x
#Christians
expel_christians;Expel Christians;;;;;;;;;;;;;x
expel_christians_desc;All Christians will be expelled from the realm and will not return for many years.;;;;;;;;;;;;;x
christians_are_expelled;All Christians are expelled from the realm.;;;;;;;;;;;;;x
expelled_christians;Expelled Christians;;;;;;;;;;;;;x
expelled_christians_timer;Expelled Christians Timer;;;;;;;;;;;;;x
welcome_christians;Welcome Christians;;;;;;;;;;;;;x
welcome_christians_desc;Christians will be welcomed back into the realm with open arms, enjoying the same rights and liberties as your other citizens.;;;;;;;;;;;;;x
christians_are_welcome;Christians are welcomed back into the realm.;;;;;;;;;;;;;x
#Pagans
expel_pagans;Expel Pagans;;;;;;;;;;;;;x
expel_pagans_desc;All Pagans will be expelled from the realm and will not return for many years.;;;;;;;;;;;;;x
pagans_are_expelled;All Pagans are expelled from the realm.;;;;;;;;;;;;;x
expelled_pagans;Expelled Pagans;;;;;;;;;;;;;x
expelled_pagans_timer;Expelled Pagans Timer;;;;;;;;;;;;;x
welcome_pagans;Welcome Pagans;;;;;;;;;;;;;x
welcome_pagans_desc;Pagans will be welcomed back into the realm with open arms, enjoying the same rights and liberties as your other citizens.;;;;;;;;;;;;;x
pagans_are_welcome;Pagans are welcomed back into the realm.;;;;;;;;;;;;;x
#Zoroastrians
expel_zoroastrians;Expel zoroastrians;;;;;;;;;;;;;x
expel_zoroastrians_desc;All zoroastrians will be expelled from the realm and will not return for many years.;;;;;;;;;;;;;x
zoroastrians_are_expelled;All zoroastrians are expelled from the realm.;;;;;;;;;;;;;x
expelled_zoroastrians;Expelled zoroastrians;;;;;;;;;;;;;x
expelled_zoroastrians_timer;Expelled zoroastrians Timer;;;;;;;;;;;;;x
welcome_zoroastrians;Welcome zoroastrians;;;;;;;;;;;;;x
welcome_zoroastrians_desc;zoroastrians will be welcomed back into the realm with open arms, enjoying the same rights and liberties as your other citizens.;;;;;;;;;;;;;x
zoroastrians_are_welcome;zoroastrians are welcomed back into the realm.;;;;;;;;;;;;;x
#Indians
expel_indians;Expel Indians;;;;;;;;;;;;;x
expel_indians_desc;All Indians will be expelled from the realm and will not return for many years.;;;;;;;;;;;;;x
indians_are_expelled;All Indians are expelled from the realm.;;;;;;;;;;;;;x
expelled_indians;Expelled Indians;;;;;;;;;;;;;x
expelled_indians_timer;Expelled Indians Timer;;;;;;;;;;;;;x
welcome_indians;Welcome Indians;;;;;;;;;;;;;x
welcome_indians_desc;Indians will be welcomed back into the realm with open arms, enjoying the same rights and liberties as your other citizens.;;;;;;;;;;;;;x
indians_are_welcome;Indians are welcomed back into the realm.;;;;;;;;;;;;;x
#Egyptian Pagans
expel_egyptian_pagans;Expel Egyptian Pagans;;;;;;;;;;;;;x
expel_egyptian_pagans_desc;All Egyptian Pagans will be expelled from the realm and will not return for many years.;;;;;;;;;;;;;x
egyptian_pagans_are_expelled;All Egyptian Pagans are expelled from the realm.;;;;;;;;;;;;;x
expelled_egyptian_pagans;Expelled Egyptian Pagans;;;;;;;;;;;;;x
expelled_egyptian_pagans_timer;Expelled Egyptian Pagans Timer;;;;;;;;;;;;;x
welcome_egyptian_pagans;Welcome Egyptian Pagans;;;;;;;;;;;;;x
welcome_egyptian_pagans_desc;Egyptian Pagans will be welcomed back into the realm with open arms, enjoying the same rights and liberties as your other citizens.;;;;;;;;;;;;;x
egyptian_pagans_are_welcome;Egyptian Pagans are welcomed back into the realm.;;;;;;;;;;;;;x
#Hellenic Pagans
expel_hellenic_pagans;Expel Hellenic Pagans;;;;;;;;;;;;;x
expel_hellenic_pagans_desc;All Hellenic Pagans will be expelled from the realm and will not return for many years.;;;;;;;;;;;;;x
hellenic_pagans_are_expelled;All Hellenic Pagans are expelled from the realm.;;;;;;;;;;;;;x
expelled_hellenic_pagans;Expelled Hellenic Pagans;;;;;;;;;;;;;x
expelled_hellenic_pagans_timer;Expelled Hellenic Pagans Timer;;;;;;;;;;;;;x
welcome_hellenic_pagans;Welcome Hellenic Pagans;;;;;;;;;;;;;x
welcome_hellenic_pagans_desc;Hellenic Pagans will be welcomed back into the realm with open arms, enjoying the same rights and liberties as your other citizens.;;;;;;;;;;;;;x
hellenic_pagans_are_welcome;Hellenic Pagans are welcomed back into the realm.;;;;;;;;;;;;;x
#MesoAmericans
expel_mesoamericans;Expel MesoAmericans;;;;;;;;;;;;;x
expel_mesoamericans_desc;All MesoAmericans will be expelled from the realm and will not return for many years.;;;;;;;;;;;;;x
mesoamericans_are_expelled;All MesoAmericans are expelled from the realm.;;;;;;;;;;;;;x
expelled_mesoamericans;Expelled MesoAmericans;;;;;;;;;;;;;x
expelled_mesoamericans_timer;Expelled MesoAmericans Timer;;;;;;;;;;;;;x
welcome_mesoamericans;Welcome MesoAmericans;;;;;;;;;;;;;x
welcome_mesoamericans_desc;MesoAmericans will be welcomed back into the realm with open arms, enjoying the same rights and liberties as your other citizens.;;;;;;;;;;;;;x
mesoamericans_are_welcome;MesoAmericans are welcomed back into the realm.;;;;;;;;;;;;;x	
#Expel Muslims Events
EVTNAME_Aliyah_10200;Expel Muslims;;;;;;;;;;;;;x
EVTDESC_Aliyah_10200;All Muslims will be expelled from the realm and will not return for many years.;;;;;;;;;;;;;x
EVTOPTA_Aliyah_10200;All Muslims are expelled from the realm.;;;;;;;;;;;;;x
EVTNAME_Aliyah_10201;Welcome Muslims;;;;;;;;;;;;;x
EVTDESC_Aliyah_10201;Muslims will be welcomed back into the realm with open arms, enjoying the same rights and liberties as your other citizens.;;;;;;;;;;;;;x
EVTOPTA_Aliyah_10201;Muslims are welcomed back into the realm.;;;;;;;;;;;;;x
EVTNAME_Aliyah_10202;Expel Muslims;;;;;;;;;;;;;x			#Vassal Notification
EVTDESC_Aliyah_10202;All Muslims will be expelled from the realm and will not return for many years.;;;;;;;;;;;;;x
EVTOPTA_Aliyah_10202;Expel Muslims;;;;;;;;;;;;;x
EVTNAME_Aliyah_10203;Welcome Muslims;;;;;;;;;;;;;x		#Vassal Notification
EVTDESC_Aliyah_10203;Muslims will be welcomed back into the realm with open arms, enjoying the same rights and liberties as your other citizens.;;;;;;;;;;;;;x
EVTOPTA_Aliyah_10203;Muslims are welcomed back into the realm.;;;;;;;;;;;;;x
#Expel Christians Events
EVTNAME_Aliyah_10204;Expel Christians;;;;;;;;;;;;;x
EVTDESC_Aliyah_10204;All Christians will be expelled from the realm and will not return for many years.;;;;;;;;;;;;;x
EVTOPTA_Aliyah_10204;All Christians are expelled from the realm.;;;;;;;;;;;;;x
EVTNAME_Aliyah_10205;Welcome Christians;;;;;;;;;;;;;x
EVTDESC_Aliyah_10205;Christians will be welcomed back into the realm with open arms, enjoying the same rights and liberties as your other citizens.;;;;;;;;;;;;;x
EVTOPTA_Aliyah_10205;Christians are welcomed back into the realm.;;;;;;;;;;;;;x
EVTNAME_Aliyah_10206;All Christians are expelled from the realm.;;;;;;;;;;;;;x #Vassal Notification
EVTDESC_Aliyah_10206;All Christians will be expelled from the realm and will not return for many years.;;;;;;;;;;;;;x
EVTOPTA_Aliyah_10206;Expel Christians;;;;;;;;;;;;;x
EVTNAME_Aliyah_10207;Welcome Christians;;;;;;;;;;;;;x		#Vassal Notification
EVTDESC_Aliyah_10207;Christians will be welcomed back into the realm with open arms, enjoying the same rights and liberties as your other citizens.;;;;;;;;;;;;;x
EVTOPTA_Aliyah_10207;Christians are welcomed back into the realm.;;;;;;;;;;;;;x
#Expel Pagans Events
EVTNAME_Aliyah_10208;Expel Pagans;;;;;;;;;;;;;x
EVTDESC_Aliyah_10208;All Pagans will be expelled from the realm and will not return for many years.;;;;;;;;;;;;;x
EVTOPTA_Aliyah_10208;All Pagans are expelled from the realm.;;;;;;;;;;;;;x
EVTNAME_Aliyah_10209;Welcome Pagans;;;;;;;;;;;;;x
EVTDESC_Aliyah_10209;Pagans will be welcomed back into the realm with open arms, enjoying the same rights and liberties as your other citizens.;;;;;;;;;;;;;x
EVTOPTA_Aliyah_10209;Pagans are welcomed back into the realm.;;;;;;;;;;;;;x
EVTNAME_Aliyah_10210;Expel Pagans;;;;;;;;;;;;;x			#Vassal Notification
EVTDESC_Aliyah_10210;All Pagans will be expelled from the realm and will not return for many years.;;;;;;;;;;;;;x
EVTOPTA_Aliyah_10210;Expel Pagans;;;;;;;;;;;;;x
EVTNAME_Aliyah_10211;Welcome Pagans;;;;;;;;;;;;;x		#Vassal Notification
EVTDESC_Aliyah_10211;Pagans will be welcomed back into the realm with open arms, enjoying the same rights and liberties as your other citizens.;;;;;;;;;;;;;x
EVTOPTA_Aliyah_10211;Pagans are welcomed back into the realm.;;;;;;;;;;;;;x
#Expel Zoroastrians Events
EVTNAME_Aliyah_10212;Expel Zoroastrians;;;;;;;;;;;;;x
EVTDESC_Aliyah_10212;All Zoroastrians will be expelled from the realm and will not return for many years.;;;;;;;;;;;;;x
EVTOPTA_Aliyah_10212;All Zoroastrians are expelled from the realm.;;;;;;;;;;;;;x
EVTNAME_Aliyah_10213;Welcome Zoroastrians;;;;;;;;;;;;;x
EVTDESC_Aliyah_10213;Zoroastrians will be welcomed back into the realm with open arms, enjoying the same rights and liberties as your other citizens.;;;;;;;;;;;;;x
EVTOPTA_Aliyah_10213;Zoroastrians are welcomed back into the realm.;;;;;;;;;;;;;x
EVTNAME_Aliyah_10214;All Zoroastrians are expelled from the realm.;;;;;;;;;;;;;x #Vassal Notification
EVTDESC_Aliyah_10214;All Zoroastrians will be expelled from the realm and will not return for many years.;;;;;;;;;;;;;x
EVTOPTA_Aliyah_10214;Expel Zoroastrians;;;;;;;;;;;;;x
EVTNAME_Aliyah_10215;Welcome Zoroastrians;;;;;;;;;;;;;x		#Vassal Notification
EVTDESC_Aliyah_10215;Zoroastrians will be welcomed back into the realm with open arms, enjoying the same rights and liberties as your other citizens.;;;;;;;;;;;;;x
EVTOPTA_Aliyah_10215;Zoroastrians are welcomed back into the realm.;;;;;;;;;;;;;x
#Expel Indians Events
EVTNAME_Aliyah_10216;Expel Indians;;;;;;;;;;;;;x
EVTDESC_Aliyah_10216;All Indians will be expelled from the realm and will not return for many years.;;;;;;;;;;;;;x
EVTOPTA_Aliyah_10216;All Indians are expelled from the realm.;;;;;;;;;;;;;x
EVTNAME_Aliyah_10217;Welcome Indians;;;;;;;;;;;;;x
EVTDESC_Aliyah_10217;Indians will be welcomed back into the realm with open arms, enjoying the same rights and liberties as your other citizens.;;;;;;;;;;;;;x
EVTOPTA_Aliyah_10217;Indians are welcomed back into the realm.;;;;;;;;;;;;;x
EVTNAME_Aliyah_10218;Expel Indians;;;;;;;;;;;;;x			#Vassal Notification
EVTDESC_Aliyah_10218;All Indians will be expelled from the realm and will not return for many years.;;;;;;;;;;;;;x
EVTOPTA_Aliyah_10218;Expel Indians;;;;;;;;;;;;;x
EVTNAME_Aliyah_10219;Welcome Indians;;;;;;;;;;;;;x		#Vassal Notification
EVTDESC_Aliyah_10219;Indians will be welcomed back into the realm with open arms, enjoying the same rights and liberties as your other citizens.;;;;;;;;;;;;;x
EVTOPTA_Aliyah_10219;Indians are welcomed back into the realm.;;;;;;;;;;;;;x
#Expel Egyptian Pagans Events
EVTNAME_Aliyah_10220;Expel Egyptian Pagans;;;;;;;;;;;;;x
EVTDESC_Aliyah_10220;All Egyptian Pagans will be expelled from the realm and will not return for many years.;;;;;;;;;;;;;x
EVTOPTA_Aliyah_10220;All Egyptian Pagans are expelled from the realm.;;;;;;;;;;;;;x
EVTNAME_Aliyah_10221;Welcome Egyptian Pagans;;;;;;;;;;;;;x
EVTDESC_Aliyah_10221;Egyptian Pagans will be welcomed back into the realm with open arms, enjoying the same rights and liberties as your other citizens.;;;;;;;;;;;;;x
EVTOPTA_Aliyah_10221;Egyptian Pagans are welcomed back into the realm.;;;;;;;;;;;;;x
EVTNAME_Aliyah_10222;All Egyptian Pagans are expelled from the realm.;;;;;;;;;;;;;x #Vassal Notification
EVTDESC_Aliyah_10222;All Egyptian Pagans will be expelled from the realm and will not return for many years.;;;;;;;;;;;;;x
EVTOPTA_Aliyah_10222;Expel Egyptian Pagans;;;;;;;;;;;;;x
EVTNAME_Aliyah_10223;Welcome Egyptian Pagans;;;;;;;;;;;;;x		#Vassal Notification
EVTDESC_Aliyah_10223;Egyptian Pagans will be welcomed back into the realm with open arms, enjoying the same rights and liberties as your other citizens.;;;;;;;;;;;;;x
EVTOPTA_Aliyah_10223;Egyptian Pagans are welcomed back into the realm.;;;;;;;;;;;;;x
#Expel Hellenic Pagans Events
EVTNAME_Aliyah_10224;Expel Hellenic Pagans ;;;;;;;;;;;;;x
EVTDESC_Aliyah_10224;All Hellenic Pagans  will be expelled from the realm and will not return for many years.;;;;;;;;;;;;;x
EVTOPTA_Aliyah_10224;All Hellenic Pagans  are expelled from the realm.;;;;;;;;;;;;;x
EVTNAME_Aliyah_10225;Welcome Hellenic Pagans ;;;;;;;;;;;;;x
EVTDESC_Aliyah_10225;Hellenic Pagans  will be welcomed back into the realm with open arms, enjoying the same rights and liberties as your other citizens.;;;;;;;;;;;;;x
EVTOPTA_Aliyah_10225;Hellenic Pagans  are welcomed back into the realm.;;;;;;;;;;;;;x
EVTNAME_Aliyah_10226;Expel Hellenic Pagans ;;;;;;;;;;;;;x			#Vassal Notification
EVTDESC_Aliyah_10226;All Hellenic Pagans  will be expelled from the realm and will not return for many years.;;;;;;;;;;;;;x
EVTOPTA_Aliyah_10226;Expel Hellenic Pagans ;;;;;;;;;;;;;x
EVTNAME_Aliyah_10227;Welcome Hellenic Pagans ;;;;;;;;;;;;;x		#Vassal Notification
EVTDESC_Aliyah_10227;Hellenic Pagans  will be welcomed back into the realm with open arms, enjoying the same rights and liberties as your other citizens.;;;;;;;;;;;;;x
EVTOPTA_Aliyah_10227;Hellenic Pagans  are welcomed back into the realm.;;;;;;;;;;;;;x
#Expel MesoAmericans Events
EVTNAME_Aliyah_10228;Expel MesoAmericans;;;;;;;;;;;;;x
EVTDESC_Aliyah_10228;All MesoAmericans will be expelled from the realm and will not return for many years.;;;;;;;;;;;;;x
EVTOPTA_Aliyah_10228;All MesoAmericans are expelled from the realm.;;;;;;;;;;;;;x
EVTNAME_Aliyah_10229;Welcome MesoAmericans;;;;;;;;;;;;;x
EVTDESC_Aliyah_10229;MesoAmericans will be welcomed back into the realm with open arms, enjoying the same rights and liberties as your other citizens.;;;;;;;;;;;;;x
EVTOPTA_Aliyah_10229;MesoAmericans are welcomed back into the realm.;;;;;;;;;;;;;x
EVTNAME_Aliyah_10230;All MesoAmericans are expelled from the realm.;;;;;;;;;;;;;x #Vassal Notification
EVTDESC_Aliyah_10230;All MesoAmericans will be expelled from the realm and will not return for many years.;;;;;;;;;;;;;x
EVTOPTA_Aliyah_10230;Expel MesoAmericans;;;;;;;;;;;;;x
EVTNAME_Aliyah_10231;Welcome MesoAmericans;;;;;;;;;;;;;x		#Vassal Notification
EVTDESC_Aliyah_10231;MesoAmericans will be welcomed back into the realm with open arms, enjoying the same rights and liberties as your other citizens.;;;;;;;;;;;;;x
EVTOPTA_Aliyah_10231;MesoAmericans are welcomed back into the realm.;;;;;;;;;;;;;x

#Jewish Holy Orders		10300-10399 The Maccabean Guard, Knights of Khazaria, Lions of Solomon, Knights of Goshen, The Siqariqim,and The Mishkan Guardians
EVTNAME_Aliyah_10300;The Maccabean Guard;;;;;;;;;;;;;x
EVTDESC_Aliyah_10300;Named after the revolt that established the Levite led Hasmonean kingdom, the Maccabean Guard are soldiers dedicated to the Temple and Kohen Gadol. Whilst their purpose is ostensibly to defend the priesthood from infidels and foreign invaders, some speculate that the true reason for their creation is to give the Priesthood a tool to use against the Monarchy.;;;;;;;;;;;;;x
EVTOPTA_Aliyah_10300;Could they be used against the Monarchy?;;;;;;;;;;;;;x
EVTOPTB_Aliyah_10300;It's a necessary precaution to protect them.;;;;;;;;;;;;;x
EVTDESC_Aliyah_10301;[From.GetFromRelation] volunteers to join The Maccabean Guard.;;;;;;;;;;;;;x
EVTOPTA_Aliyah_10301;[From.GetFromRelation] asks to go.;;;;;;;;;;;;;x
EVTOPTB_Aliyah_10302;You tell [From.GetFromRelation] that it would be a bad idea to go.;;;;;;;;;;;;;x
EVTDESC_Aliyah_10303;[From.GetFromRelation] asks for your permission to join The Maccabean Guard.;;;;;;;;;;;;;x
EVTOPTA_Aliyah_10303;You agree to let him join.;;;;;;;;;;;;;x
EVTOPTB_Aliyah_10303;You refuse his request.;;;;;;;;;;;;;x
EVTTOOLTIP_Aliyah_10301;You Agree.;;;;;;;;;;;;;x
EVTTOOLTIP_Aliyah_10304;You Refuse.;;;;;;;;;;;;;x
EVTDESC_Aliyah_10303;[From.GetFromRelation] says their goodbyes and leaves your household to join The Maccabean Guard. You and your family pray to Adonai for his safety as he grows smaller in the distance.;;;;;;;;;;;;;x
EVTDESC_Aliyah_10304;You tell [From.GetFromRelation] that joining The Maccabean Guard will put their life at risk and they could come home either dead or maimed from all the battles they will be fighting.;;;;;;;;;;;;;x
EVTOPTA_Aliyah_10304;It is for the best for my [From.GetFromRelation].;;;;;;;;;;;;;x
EVTNAME_Aliyah_10305;Knights of Khazaria;;;;;;;;;;;;;x
EVTDESC_Aliyah_10305;With the rise of the Mashiakh in the land of Israel the world is entering a new age. By order of the king, and with the blessing of the Kohen Gadol, a new order of holy warriors is being assembled in the land of the Khazars. Taking inspirations from the Christian knightly orders, the Knights of Khazaria shall ride forth, to do battle with the heathens that surround them and make the steppes safe for the followers of Hashem. For as it is written, in the age of Mashiakh every knee shall bend and every tongue swear loyalty to him.;;;;;;;;;;;;;x
EVTOPTA_Aliyah_10305;We ride in the name of Yahweh!;;;;;;;;;;;;;x
EVTOPTB_Aliyah_10305;We can use all the help we can.;;;;;;;;;;;;;x
EVTDESC_Aliyah_10306;[From.GetFromRelation] volunteers to join the Knights of Khazaria.;;;;;;;;;;;;;x
EVTOPTA_Aliyah_10306;[From.GetFromRelation] asks to go.;;;;;;;;;;;;;x
EVTOPTB_Aliyah_10306;You tell [From.GetFromRelation] that it would be a bad idea to go.;;;;;;;;;;;;;x
EVTDESC_Aliyah_10307;[From.GetFromRelation] asks for your permission to join the Knights of Khazaria.;;;;;;;;;;;;;x
EVTOPTA_Aliyah_10307;You agree to let him join.;;;;;;;;;;;;;x
EVTOPTB_Aliyah_10307;You refuse his request.;;;;;;;;;;;;;x
EVTTOOLTIP_Aliyah_10306;You Agree.;;;;;;;;;;;;;x
EVTTOOLTIP_Aliyah_10309;You Refuse.;;;;;;;;;;;;;x
EVTDESC_Aliyah_10308;[From.GetFromRelation] says their goodbyes and leaves your household to join the Knights of Khazaria. You and your family pray to Adonai for his safety as he grows smaller in the distance.;;;;;;;;;;;;;x
EVTDESC_Aliyah_10309;You tell [From.GetFromRelation] that joining the Knights of Khazaria will put their life at risk and they could come home either dead or maimed from all the battles they will be fighting.;;;;;;;;;;;;;x
EVTOPTA_Aliyah_10309;It is for the best for my [From.GetFromRelation].;;;;;;;;;;;;;x
EVTNAME_Aliyah_10310;Lions of Solomon;;;;;;;;;;;;;x
EVTDESC_Aliyah_10310;The Jews of Abyssinia have long suffered the disdain of their infidel neighbours, but they shall suffer these indignities no more! The Lions of Solomon shall fight to defend the chosen of Hashem, and to spread his glory across all of Africa. For as it is written, in the age of Mashiakh every knee shall bend and every tongue swear loyalty to him.;;;;;;;;;;;;;x
EVTOPTA_Aliyah_10310;We fight in the name of Yahweh!;;;;;;;;;;;;;x
EVTOPTB_Aliyah_10310;We can use all the help we can.;;;;;;;;;;;;;x
EVTDESC_Aliyah_10311;[From.GetFromRelation] volunteers to join the Lions of Solomon.;;;;;;;;;;;;;x
EVTOPTA_Aliyah_10311;[From.GetFromRelation] asks to go.;;;;;;;;;;;;;x
EVTOPTB_Aliyah_10311;You tell [From.GetFromRelation] that it would be a bad idea to go.;;;;;;;;;;;;;x
EVTDESC_Aliyah_10312;[From.GetFromRelation] asks for your permission to join the Lions of Solomon.;;;;;;;;;;;;;x
EVTOPTA_Aliyah_10312;You agree to let him join.;;;;;;;;;;;;;x
EVTOPTB_Aliyah_10312;You refuse his request.;;;;;;;;;;;;;x
EVTTOOLTIP_Aliyah_10311;You Agree.;;;;;;;;;;;;;x
EVTTOOLTIP_Aliyah_10314;You Refuse.;;;;;;;;;;;;;x
EVTDESC_Aliyah_10313;[From.GetFromRelation] says their goodbyes and leaves your household to join the Lions of Solomon. You and your family pray to Adonai for his safety as he grows smaller in the distance.;;;;;;;;;;;;;x
EVTDESC_Aliyah_10314;You tell [From.GetFromRelation] that joining the Lions of Solomon will put their life at risk and they could come home either dead or maimed from all the battles they will be fighting.;;;;;;;;;;;;;x
EVTOPTA_Aliyah_10314;It is for the best for my [From.GetFromRelation].;;;;;;;;;;;;;x
EVTNAME_Aliyah_10315;Knights of Goshen;;;;;;;;;;;;;x
EVTDESC_Aliyah_10315;In the land where we once were slaves, now we have returned as conquerors. By order of the Kohen Gadol, the Knights of Goshen ride, to defend the Holy Land from the infidel, and to subjugate our old enemy in the name of Hashem. For as it is written, in the age of Mashiakh every knee shall bend and every tongue swear loyalty to him.;;;;;;;;;;;;;x
EVTOPTA_Aliyah_10315;We fight in the name of Yahweh!;;;;;;;;;;;;;x
EVTOPTB_Aliyah_10315;We can use all the help we can.;;;;;;;;;;;;;x
EVTDESC_Aliyah_10316;[From.GetFromRelation] volunteers to join the Knights of Goshen.;;;;;;;;;;;;;x
EVTOPTA_Aliyah_10316;[From.GetFromRelation] asks to go.;;;;;;;;;;;;;x
EVTOPTB_Aliyah_10316;You tell [From.GetFromRelation] that it would be a bad idea to go.;;;;;;;;;;;;;x
EVTDESC_Aliyah_10317;[From.GetFromRelation] asks for your permission to join the Knights of Goshen.;;;;;;;;;;;;;x
EVTOPTA_Aliyah_10317;You agree to let him join.;;;;;;;;;;;;;x
EVTOPTB_Aliyah_10317;You refuse his request.;;;;;;;;;;;;;x
EVTTOOLTIP_Aliyah_10316;You Agree.;;;;;;;;;;;;;x
EVTTOOLTIP_Aliyah_10319;You Refuse.;;;;;;;;;;;;;x
EVTDESC_Aliyah_10318;[From.GetFromRelation] says their goodbyes and leaves your household to join the Knights of Goshen. You and your family pray to Adonai for his safety as he grows smaller in the distance.;;;;;;;;;;;;;x
EVTDESC_Aliyah_10319;You tell [From.GetFromRelation] that joining the Lions of Solomon will put their life at risk and they could come home either dead or maimed from all the battles they will be fighting.;;;;;;;;;;;;;x
EVTOPTA_Aliyah_10319;It is for the best for my [From.GetFromRelation].;;;;;;;;;;;;;x
EVTNAME_Aliyah_10320;The Siqariqim;;;;;;;;;;;;;x
